 3.50000000e+01  1.66590958e-01  3.50000000e+01  1.05240935e-03  3.50000000e+01  2.45130355e-04 
 3.60000000e+01  1.66087729e-01  3.60000000e+01  1.05233987e-03  3.60000000e+01  2.45697037e-04 
 3.70000000e+01  1.65587434e-01  3.70000000e+01  1.05226963e-03  3.70000000e+01  2.46265288e-04 
 3.80000000e+01  1.65090049e-01  3.80000000e+01  1.05219864e-03  3.80000000e+01  2.46835109e-04 
 3.90000000e+01  1.64595547e-01  3.90000000e+01  1.05212691e-03  3.90000000e+01  2.47406506e-04 
 4.00000000e+01  1.64103905e-01  4.00000000e+01  1.05205442e-03  4.00000000e+01  2.47979480e-04 
 4.10000000e+01  1.63615096e-01  4.10000000e+01  1.05198119e-03  4.10000000e+01  2.48554037e-04 
 4.20000000e+01  1.63129098e-01  4.20000000e+01  1.05190721e-03  4.20000000e+01  2.49130179e-04 
 4.30000000e+01  1.62645885e-01  4.30000000e+01  1.05183249e-03  4.30000000e+01  2.49707910e-04 
 4.40000000e+01  1.62165434e-01  4.40000000e+01  1.05175701e-03  4.40000000e+01  2.50287233e-04 
 4.50000000e+01  1.61687721e-01  4.50000000e+01  1.05168079e-03  4.50000000e+01  2.50868153e-04 
 4.60000000e+01  1.61212723e-01  4.60000000e+01  1.05160382e-03  4.60000000e+01  2.51450671e-04 
 4.70000000e+01  1.60740418e-01  4.70000000e+01  1.05152611e-03  4.70000000e+01  2.52034793e-04 
 4.80000000e+01  1.60270781e-01  4.80000000e+01  1.05144765e-03  4.80000000e+01  2.52620521e-04 
 4.90000000e+01  1.59803790e-01  4.90000000e+01  1.05136844e-03  4.90000000e+01  2.53207859e-04 
 5.00000000e+01  1.59339424e-01  5.00000000e+01  1.05128849e-03  5.00000000e+01  2.53796810e-04 
 5.10000000e+01  1.58877660e-01  5.10000000e+01  1.05120780e-03  5.10000000e+01  2.54387378e-04 
 5.20000000e+01  1.58418477e-01  5.20000000e+01  1.05112636e-03  5.20000000e+01  2.54979566e-04 
 5.30000000e+01  1.57961852e-01  5.30000000e+01  1.05104417e-03  5.30000000e+01  2.55573378e-04 
 5.40000000e+01  1.57507765e-01  5.40000000e+01  1.05096124e-03  5.40000000e+01  2.56168816e-04 
 5.50000000e+01  1.57056195e-01  5.50000000e+01  1.05087757e-03  5.50000000e+01  2.56765885e-04 
 5.60000000e+01  1.56607120e-01  5.60000000e+01  1.05079316e-03  5.60000000e+01  2.57364588e-04 
 5.70000000e+01  1.56160521e-01  5.70000000e+01  1.05070800e-03  5.70000000e+01  2.57964928e-04 
 5.80000000e+01  1.55716376e-01  5.80000000e+01  1.05062210e-03  5.80000000e+01  2.58566908e-04 
 5.90000000e+01  1.55274665e-01  5.90000000e+01  1.05053546e-03  5.90000000e+01  2.59170533e-04 
 6.00000000e+01  1.54835369e-01  6.00000000e+01  1.05044807e-03  6.00000000e+01  2.59775804e-04 
 6.10000000e+01  1.54398468e-01  6.10000000e+01  1.05035995e-03  6.10000000e+01  2.60382726e-04 
 6.20000000e+01  1.53963943e-01  6.20000000e+01  1.05027108e-03  6.20000000e+01  2.60991301e-04 
 6.30000000e+01  1.53531773e-01  6.30000000e+01  1.05018147e-03  6.30000000e+01  2.61601534e-04 
 6.40000000e+01  1.53101941e-01  6.40000000e+01  1.05009113e-03  6.40000000e+01  2.62213427e-04 
 6.50000000e+01  1.52674426e-01  6.50000000e+01  1.05000004e-03  6.50000000e+01  2.62826984e-04 
 6.60000000e+01  1.52249211e-01  6.60000000e+01  1.04990821e-03  6.60000000e+01  2.63442207e-04 
 6.70000000e+01  1.51826277e-01  6.70000000e+01  1.04981565e-03  6.70000000e+01  2.64059100e-04 
 6.80000000e+01  1.51405606e-01  6.80000000e+01  1.04972234e-03  6.80000000e+01  2.64677667e-04 
 6.90000000e+01  1.50987179e-01  6.90000000e+01  1.04962830e-03  6.90000000e+01  2.65297910e-04 
 7.00000000e+01  1.50570979e-01  7.00000000e+01  1.04953352e-03  7.00000000e+01  2.65919833e-04 
 7.10000000e+01  1.50156988e-01  7.10000000e+01  1.04943800e-03  7.10000000e+01  2.66543439e-04 
 7.20000000e+01  1.49745188e-01  7.20000000e+01  1.04934175e-03  7.20000000e+01  2.67168730e-04 
 7.30000000e+01  1.49335563e-01  7.30000000e+01  1.04924476e-03  7.30000000e+01  2.67795711e-04 
 7.40000000e+01  1.48928094e-01  7.40000000e+01  1.04914703e-03  7.40000000e+01  2.68424384e-04 
 7.50000000e+01  1.48522766e-01  7.50000000e+01  1.04904857e-03  7.50000000e+01  2.69054752e-04 
 7.60000000e+01  1.48119560e-01  7.60000000e+01  1.04894937e-03  7.60000000e+01  2.69686818e-04 
 7.70000000e+01  1.47718462e-01  7.70000000e+01  1.04884944e-03  7.70000000e+01  2.70320586e-04 
 7.80000000e+01  1.47319453e-01  7.80000000e+01  1.04874877e-03  7.80000000e+01  2.70956058e-04 
 7.90000000e+01  1.46922519e-01  7.90000000e+01  1.04864737e-03  7.90000000e+01  2.71593238e-04 
 8.00000000e+01  1.46527642e-01  8.00000000e+01  1.04854523e-03  8.00000000e+01  2.72232128e-04 
 8.10000000e+01  1.46134807e-01  8.10000000e+01  1.04844236e-03  8.10000000e+01  2.72872732e-04 
 8.20000000e+01  1.45743998e-01  8.20000000e+01  1.04833876e-03  8.20000000e+01  2.73515051e-04 
 8.30000000e+01  1.45355199e-01  8.30000000e+01  1.04823443e-03  8.30000000e+01  2.74159091e-04 
 8.40000000e+01  1.44968396e-01  8.40000000e+01  1.04812936e-03  8.40000000e+01  2.74804852e-04 
 8.50000000e+01  1.44583572e-01  8.50000000e+01  1.04802357e-03  8.50000000e+01  2.75452338e-04 
 8.60000000e+01  1.44200713e-01  8.60000000e+01  1.04791704e-03  8.60000000e+01  2.76101553e-04 
 8.70000000e+01  1.43819803e-01  8.70000000e+01  1.04780978e-03  8.70000000e+01  2.76752498e-04 
 8.80000000e+01  1.43440829e-01  8.80000000e+01  1.04770179e-03  8.80000000e+01  2.77405176e-04 
 8.90000000e+01  1.43063774e-01  8.90000000e+01  1.04759307e-03  8.90000000e+01  2.78059591e-04 
 9.00000000e+01  1.42688625e-01  9.00000000e+01  1.04748363e-03  9.00000000e+01  2.78715745e-04 
 9.10000000e+01  1.42315366e-01  9.10000000e+01  1.04737345e-03  9.10000000e+01  2.79373641e-04 
 9.20000000e+01  1.41943985e-01  9.20000000e+01  1.04726254e-03  9.20000000e+01  2.80033282e-04 
 9.30000000e+01  1.41574467e-01  9.30000000e+01  1.04715091e-03  9.30000000e+01  2.80694670e-04 
 9.40000000e+01  1.41206797e-01  9.40000000e+01  1.04703855e-03  9.40000000e+01  2.81357808e-04 
 9.50000000e+01  1.40840963e-01  9.50000000e+01  1.04692547e-03  9.50000000e+01  2.82022699e-04 
 9.60000000e+01  1.40476950e-01  9.60000000e+01  1.04681165e-03  9.60000000e+01  2.82689344e-04 
 9.70000000e+01  1.40114744e-01  9.70000000e+01  1.04669712e-03  9.70000000e+01  2.83357748e-04 
 9.80000000e+01  1.39754333e-01  9.80000000e+01  1.04658185e-03  9.80000000e+01  2.84027912e-04 
 9.90000000e+01  1.39395703e-01  9.90000000e+01  1.04646586e-03  9.90000000e+01  2.84699839e-04 
 1.00000000e+02  1.39038841e-01  1.00000000e+02  1.04634915e-03  1.00000000e+02  2.85373531e-04 
